1.0,"2019-08-13 18:13:05.000000","2019-08-13 18:54:29.000000",3.0,6.3,1.0,N,234.0,223.0,1.0,29.0,3.5,0.5,1.0,0.0,0.3,34.3,2.5
1.0,"2019-08-13 18:53:35.000000","2019-08-13 19:12:02.000000",1.0,9.0,1.0,N,234.0,223.0,1.0,26.0,3.5,0.5,7.25,6.12,0.3,43.67,2.5
1.0,"2019-08-13 22:06:31.000000","2019-08-13 22:29:20.000000",4.0,8.3,1.0,N,234.0,223.0,1.0,26.0,3.0,0.5,7.15,6.12,0.3,43.07,2.5
1.0,"2019-08-13 22:26:12.000000","2019-08-13 22:51:41.000000",1.0,5.8,1.0,N,234.0,223.0,1.0,22.0,3.0,0.5,4.0,0.0,0.3,29.8,2.5
1.0,"2019-08-14 01:28:14.000000","2019-08-14 01:50:46.000000",2.0,6.6,1.0,N,234.0,223.0,2.0,22.5,3.0,0.5,0.0,6.12,0.3,32.42,2.5
1.0,"2019-08-14 23:44:35.000000","2019-08-15 00:16:31.000000",2.0,6.7,1.0,N,234.0,223.0,1.0,25.5,3.0,0.5,5.85,0.0,0.3,35.15,2.5
1.0,"2019-08-15 03:00:26.000000","2019-08-15 03:16:50.000000",2.0,6.1,1.0,N,234.0,223.0,1.0,19.0,3.0,0.5,1.0,0.0,0.3,23.8,2.5
1.0,"2019-08-15 18:19:48.000000","2019-08-15 18:47:55.000000",1.0,8.6,1.0,N,234.0,223.0,1.0,27.5,3.5,0.5,1.5,6.12,0.3,39.42,2.5
1.0,"2019-08-15 18:31:56.000000","2019-08-15 19:04:24.000000",1.0,6.8,1.0,N,234.0,223.0,1.0,25.5,3.5,0.5,4.0,0.0,0.3,33.8,2.5
1.0,"2019-08-15 22:36:13.000000","2019-08-15 23:04:23.000000",2.0,6.1,1.0,N,234.0,223.0,1.0,23.0,3.0,0.5,2.0,0.0,0.3,28.8,2.5
1.0,"2019-08-16 01:04:34.000000","2019-08-16 01:29:38.000000",2.0,7.1,1.0,N,234.0,223.0,1.0,23.5,3.0,0.5,0.0,0.0,0.3,27.3,2.5
1.0,"2019-08-16 19:54:46.000000","2019-08-16 20:30:22.000000",1.0,6.9,1.0,N,234.0,223.0,1.0,27.5,3.5,0.5,4.77,0.0,0.3,36.57,2.5
1.0,"2019-08-16 20:54:40.000000","2019-08-16 21:23:03.000000",1.0,6.4,1.0,N,234.0,223.0,1.0,24.0,3.0,0.5,5.55,0.0,0.3,33.35,2.5
1.0,"2019-08-16 22:25:02.000000","2019-08-16 22:58:39.000000",1.0,6.4,1.0,N,234.0,223.0,1.0,27.0,3.0,0.5,3.0,0.0,0.3,33.8,2.5
1.0,"2019-08-17 00:23:13.000000","2019-08-17 00:51:41.000000",1.0,6.2,1.0,N,234.0,223.0,1.0,24.0,3.0,0.5,5.55,0.0,0.3,33.35,2.5
1.0,"2019-08-18 14:07:45.000000","2019-08-18 14:43:52.000000",1.0,6.3,1.0,N,234.0,223.0,1.0,26.0,2.5,0.5,4.0,0.0,0.3,33.3,2.5
2.0,"2019-08-19 01:41:00.000000","2019-08-19 02:12:32.000000",1.0,7.5,1.0,N,234.0,223.0,2.0,25.5,0.5,0.5,0.0,0.0,0.3,29.3,2.5
1.0,"2019-08-19 19:28:25.000000","2019-08-19 19:52:37.000000",1.0,6.6,1.0,N,234.0,223.0,1.0,22.0,3.5,0.5,5.25,0.0,0.3,31.55,2.5
1.0,"2019-08-19 22:53:39.000000","2019-08-19 23:24:34.000000",2.0,7.2,1.0,N,234.0,223.0,1.0,26.5,3.0,0.5,6.05,0.0,0.3,36.35,2.5
1.0,"2019-08-19 22:59:50.000000","2019-08-19 23:34:05.000000",1.0,6.8,1.0,N,234.0,223.0,2.0,26.0,3.0,0.5,0.0,0.0,0.3,29.8,2.5
1.0,"2019-08-21 02:12:30.000000","2019-08-21 02:43:35.000000",2.0,8.6,1.0,N,234.0,223.0,1.0,28.5,3.0,0.5,6.45,0.0,0.3,38.75,2.5
1.0,"2019-08-21 04:12:55.000000","2019-08-21 04:33:34.000000",1.0,6.1,1.0,N,234.0,223.0,2.0,21.0,3.0,0.5,0.0,0.0,0.3,24.8,2.5
1.0,"2019-08-21 21:19:01.000000","2019-08-21 21:48:20.000000",1.0,6.5,1.0,N,234.0,223.0,1.0,24.5,3.0,0.5,5.65,0.0,0.3,33.95,2.5
1.0,"2019-08-21 21:16:53.000000","2019-08-21 21:39:14.000000",1.0,9.1,1.0,N,234.0,223.0,1.0,27.5,3.0,0.5,7.45,6.12,0.3,44.87,2.5
1.0,"2019-08-22 00:05:26.000000","2019-08-22 00:30:22.000000",1.0,7.1,1.0,N,234.0,223.0,1.0,23.0,3.0,0.5,5.35,0.0,0.3,32.15,2.5
1.0,"2019-08-22 19:59:43.000000","2019-08-22 20:28:37.000000",2.0,5.9,1.0,N,234.0,223.0,1.0,23.5,3.0,0.5,6.8,0.0,0.3,34.1,2.5
1.0,"2019-08-22 23:15:41.000000","2019-08-22 23:57:26.000000",1.0,6.3,1.0,Y,234.0,223.0,1.0,30.0,3.0,0.5,6.75,0.0,0.3,40.55,2.5
1.0,"2019-08-23 00:10:45.000000","2019-08-23 00:47:56.000000",2.0,7.3,1.0,N,234.0,223.0,1.0,27.5,3.0,0.5,6.26,0.0,0.3,37.56,2.5
1.0,"2019-08-23 21:36:26.000000","2019-08-23 22:06:52.000000",1.0,7.2,1.0,N,234.0,223.0,1.0,26.0,3.0,0.5,5.95,0.0,0.3,35.75,2.5
1.0,"2019-08-24 02:18:08.000000","2019-08-24 02:46:18.000000",2.0,6.9,1.0,N,234.0,223.0,1.0,24.5,3.0,0.5,5.65,0.0,0.3,33.95,2.5
1.0,"2019-08-24 02:34:53.000000","2019-08-24 02:59:55.000000",2.0,6.8,1.0,N,234.0,223.0,1.0,23.5,3.0,0.5,5.0,0.0,0.3,32.3,2.5
2.0,"2019-08-25 03:49:29.000000","2019-08-25 04:17:40.000000",1.0,7.2,1.0,N,234.0,223.0,1.0,25.0,0.5,0.5,7.2,0.0,0.3,36.0,2.5
1.0,"2019-08-26 03:00:06.000000","2019-08-26 03:28:14.000000",1.0,7.5,1.0,N,234.0,223.0,2.0,25.5,3.0,0.5,0.0,0.0,0.3,29.3,2.5
1.0,"2019-08-26 05:34:17.000000","2019-08-26 06:00:45.000000",1.0,7.7,1.0,N,234.0,223.0,1.0,25.5,3.0,0.5,5.85,0.0,0.3,35.15,2.5
1.0,"2019-08-26 23:07:21.000000","2019-08-26 23:33:32.000000",3.0,6.0,1.0,N,234.0,223.0,1.0,22.5,3.0,0.5,5.25,0.0,0.3,31.55,2.5
1.0,"2019-08-27 22:22:48.000000","2019-08-27 22:50:08.000000",1.0,7.2,1.0,N,234.0,223.0,1.0,25.0,3.0,0.5,3.0,0.0,0.3,31.8,2.5
1.0,"2019-08-28 02:21:43.000000","2019-08-28 02:49:26.000000",2.0,7.4,1.0,N,234.0,223.0,2.0,25.5,3.0,0.5,0.0,0.0,0.3,29.3,2.5
1.0,"2019-08-28 23:09:23.000000","2019-08-28 23:34:17.000000",1.0,6.5,1.0,N,234.0,223.0,1.0,22.5,3.0,0.5,5.26,0.0,0.3,31.56,2.5
2.0,"2019-08-29 01:49:01.000000","2019-08-29 02:15:01.000000",1.0,6.6,1.0,N,234.0,223.0,1.0,24.0,0.5,0.5,4.0,0.0,0.3,31.8,2.5
1.0,"2019-08-29 02:26:00.000000","2019-08-29 02:46:01.000000",1.0,6.6,1.0,N,234.0,223.0,1.0,21.5,3.0,0.5,2.0,0.0,0.3,27.3,2.5
1.0,"2019-08-29 04:54:32.000000","2019-08-29 05:19:28.000000",1.0,7.5,1.0,N,234.0,223.0,2.0,24.5,3.0,0.5,0.0,0.0,0.3,28.3,2.5
2.0,"2019-08-29 22:09:19.000000","2019-08-29 22:43:30.000000",3.0,6.4,1.0,N,234.0,223.0,1.0,25.5,0.5,0.5,10.0,0.0,0.3,39.3,2.5
1.0,"2019-08-30 18:25:59.000000","2019-08-30 18:55:19.000000",1.0,9.2,1.0,N,234.0,223.0,1.0,30.0,3.5,0.5,8.05,6.12,0.3,48.47,2.5
2.0,"2019-08-31 19:43:37.000000","2019-08-31 20:12:44.000000",2.0,6.7,1.0,N,234.0,223.0,1.0,24.0,0.0,0.5,4.0,0.0,0.3,31.3,2.5
